,power_usage,application,fp_active,dram_active,sm_app_clock,run_time,energy,predicted_power_usage,predicted_run_time,predicted_energy
933,178.396,mriq,0.431,0.004,1365,4.52,806.34992,172.37831,4.5593375,785.930893
934,180.233,mriq,0.437,0.004,1372,4.55,820.06015,171.9565,4.5528125,782.8857027
935,180.214,mriq,0.435,0.005,1380,4.47,805.55658,169.6018962,4.9832625,845.1707693
936,31.082,histo,0.001,0.015,510,62.51,1942.93582,31.1204975,60.175225,1872.682939
937,31.142,histo,0.001,0.013,517,60.85,1894.9907,31.08732625,62.6308875,1947.026833
938,31.178,histo,0.001,0.011,525,62.51,1948.93678,31.11482375,61.946375,1927.45054
939,30.995,histo,0.001,0.014,532,62.94,1950.8253,31.19140875,56.6532,1767.093118
940,31.33,histo,0.001,0.014,540,50.5,1582.165,31.1665075,61.8861625,1928.775548
941,31.233,histo,0.001,0.015,547,61.24,1912.70892,31.24782375,57.077475,1783.546879
942,31.243,histo,0.001,0.015,555,60.9,1902.6987,31.15190375,61.7704625,1924.267502
943,31.092,histo,0.001,0.015,562,62.86,1954.44312,31.248145,61.68,1927.385584
944,31.256,histo,0.001,0.011,570,66.45,2076.9612,31.268125,61.621725,1926.7958
945,31.328,histo,0.001,0.01,577,61.7,1932.9376,31.24110625,64.417225,2012.465371
946,31.259,histo,0.001,0.016,585,68.67,2146.55553,31.4720625,60.6960625,1910.230273
947,31.503,histo,0.001,0.01,592,60.51,1906.24653,31.3679975,64.272725,2016.106677
948,31.747,histo,0.001,0.017,600,59.74,1896.56578,31.57140125,62.4309625,1971.032968
949,31.618,histo,0.001,0.019,607,61.18,1934.38924,31.72246125,60.253225,1911.380595
950,31.64,histo,0.001,0.017,615,62.55,1979.082,31.76155375,59.9675625,1904.66296
951,32.089,histo,0.001,0.011,622,55.28,1773.87992,32.04346875,61.352775,1965.955728
952,32.211,histo,0.001,0.015,630,54.05,1741.00455,32.09756,61.4745375,1973.182656
953,32.192,histo,0.001,0.012,637,61.81,1989.78752,32.0918625,56.736225,1820.771131
954,31.982,histo,0.001,0.018,645,61.21,1957.61822,32.09757875,57.5681875,1847.799432
955,31.993,histo,0.001,0.018,652,56.97,1822.64121,32.07854125,60.6128625,1944.37221
956,32.447,histo,0.001,0.015,660,61.37,1991.27239,32.2074075,60.40165,1945.380555
957,32.213,histo,0.001,0.019,667,59.68,1922.47184,32.42294625,57.4071625,1861.309344
958,32.348,histo,0.001,0.013,675,65.1,2105.8548,32.28732125,60.534525,1954.497655
959,32.217,histo,0.001,0.019,682,60,1933.02,32.5119375,56.7915875,1846.404543
960,32.841,histo,0.0005,0.006,690,59.53,1955.02473,32.69805625,57.927825,1894.12728
961,32.737,histo,0.001,0.019,697,54.75,1792.35075,32.59542,60.264525,1964.347503
962,32.718,histo,0.001,0.019,705,55.07,1801.78026,32.95284625,60.674625,1999.401589
963,32.56,histo,0.001,0.013,712,63.55,2069.188,33.19360375,59.9484125,1989.90385
964,32.938,histo,0.001,0.02,720,62.67,2064.22446,32.88169375,58.2557,1915.546087
965,32.812,histo,0.001,0.019,727,58.99,1935.57988,32.9782975,60.2806625,1987.953621
966,33.045,histo,0.001,0.019,735,59.08,1952.2986,32.844445,57.95005,1903.33723
967,32.943,histo,0.001,0.02,742,57.21,1884.66903,33.0959375,59.260025,1961.266084
968,33.187,histo,0.001,0.02,750,58.86,1953.38682,33.18599625,58.5855,1944.218183
969,33.264,histo,0.0005,0.02,757,52.82,1757.00448,33.2961775,56.4076875,1878.160375
970,33.224,histo,0.001,0.02,765,63.26,2101.75024,33.40401125,57.375625,1916.576023
971,33.48,histo,0.001,0.021,772,53.25,1782.81,33.49081375,61.4528125,2058.104698
972,33.53,histo,0.001,0.02,780,58.12,1948.7636,33.41986,58.3770875,1950.954091
973,33.415,histo,0.001,0.02,787,57.22,1912.0063,33.63776125,58.5626,1969.914757
974,33.813,histo,0.0005,0.02,795,53.3,1802.2329,33.805185,53.0384625,1792.975037
975,33.949,histo,0.0005,0.02,802,52.81,1792.84669,33.79379375,53.614425,1811.83482
976,33.769,histo,0.001,0.02,810,60.56,2045.05064,33.85993375,57.7313875,1954.780956
977,33.855,histo,0.0005,0.02,817,52.76,1786.1898,33.9097825,54.2291875,1838.899953
978,33.844,histo,0.001,0.02,825,58.63,1984.27372,34.26500125,58.619375,2008.592958
979,34.185,histo,0.001,0.013,832,58.4,1996.404,34.14138,58.90585,2011.127009
980,34.449,histo,0.0005,0.02,840,52.93,1823.38557,34.306725,55.6032,1907.563692
981,34.306,histo,0.001,0.019,847,56.42,1935.54452,35.51049375,58.1509875,2064.970278
982,34.511,histo,0.0005,0.02,855,56,1932.616,34.50434,54.1253125,1867.558185
983,34.549,histo,0.0005,0.02,862,54.19,1872.21031,34.581625,55.0549125,1903.888338
984,34.833,histo,0.0005,0.019,870,51.12,1780.66296,34.65387,55.6711125,1929.219495
985,34.718,histo,0.0005,0.02,877,56.09,1947.33262,34.7984275,54.0287375,1880.115105
986,34.794,histo,0.0005,0.015,885,60.47,2103.99318,34.8269375,58.063575,2022.176498
987,34.863,histo,0.0005,0.017,892,59.78,2084.11014,34.8319975,57.84735,2014.938751
988,35.072,histo,0.0005,0.021,900,57.27,2008.57344,35.04712875,58.2771,2042.445027
989,34.852,histo,0.0005,0.02,907,60.85,2120.7442,35.07125875,55.6830125,1952.873339
990,35.161,histo,0.0005,0.02,915,53.33,1875.13613,35.053715,57.8678,2028.481369
991,35.086,histo,0.0005,0.02,922,57.14,2004.81404,35.119035,55.027775,1932.522356
992,35.282,histo,0.0005,0.02,930,58.1,2049.8842,35.28341875,54.349175,1917.6247
993,35.285,histo,0.0005,0.014,937,58.31,2057.46835,35.409395,58.0835625,2056.703808
994,35.585,histo,0.0005,0.013,945,57.47,2045.06995,35.3289575,56.48175,1995.441345
995,35.363,histo,0.0005,0.02,952,48.87,1728.18981,35.56006875,56.7548,2018.20459
996,35.69,histo,0.0005,0.021,960,52.58,1876.5802,35.46604625,56.398075,2000.216736
997,35.41,histo,0.0005,0.02,967,60.11,2128.4951,35.68852625,52.6527125,1879.097712
998,35.782,histo,0.0005,0.02,975,53.05,1898.2351,35.5037925,58.440075,2074.844296
999,35.55,histo,0.0005,0.021,982,58.37,2075.0535,35.81882,54.533875,1953.339053
1000,35.958,histo,0.0005,0.02,990,56.8,2042.4144,35.654095,56.5903375,2017.677269
1001,35.978,histo,0.0005,0.021,997,55.58,1999.65724,35.7864475,57.4205875,2054.87884
1002,35.767,histo,0.0005,0.021,1005,57.81,2067.69027,36.0005225,56.02145,2016.801471
1003,36.159,histo,0.0005,0.021,1012,54.63,1975.36617,36.18779875,56.0013875,2026.566941
1004,36.258,histo,0.0005,0.02,1020,55.88,2026.09704,36.24928375,55.5842,2014.887438
1005,36.353,histo,0.0005,0.014,1027,58.58,2129.55874,36.3067025,55.9875625,2032.723775
1006,36.478,histo,0.0005,0.022,1035,52,1896.856,39.22779,55.749125,2186.914968
1007,36.562,histo,0.0005,0.007,1042,59.58,2178.36396,36.48062125,56.7138625,2068.956937
1008,36.552,histo,0.0005,0.021,1050,55,2010.36,36.6083675,54.7305625,2003.596545
1009,36.644,histo,0.0005,0.021,1057,55.42,2030.81048,36.6431275,54.67705,2003.538114
1010,36.794,histo,0.0005,0.02,1065,54.32,1998.65008,36.70018625,54.792125,2010.881193
1011,36.821,histo,0.0005,0.014,1072,54.12,1992.75252,36.91290625,55.1435375,2035.50823
1012,37,histo,0.0005,0.016,1080,54.51,2016.87,36.94234125,53.9905875,1994.538708
1013,36.977,histo,0.0005,0.013,1087,51.87,1917.99699,36.983875,55.0506625,2035.986821
1014,37.071,histo,0.0005,0.017,1095,55.8,2068.5618,37.02397875,53.0424875,1963.84393
1015,37.012,histo,0.0005,0.02,1102,53.04,1963.11648,37.15625125,53.7808875,1998.296168
1016,37.377,histo,0.0005,0.014,1110,55.83,2086.75791,37.43845125,52.6386875,1970.710936
1017,37.468,histo,0.0005,0.021,1117,49.47,1853.54196,37.307145,53.5999625,1999.661573
1018,37.667,histo,0.0005,0.017,1125,49.13,1850.57971,37.38844375,55.8862125,2089.498512
1019,37.326,histo,0.0005,0.021,1132,53.39,1992.83514,37.65076125,50.58945,1904.731304
1020,37.55,histo,0.0005,0.017,1140,56.78,2132.089,37.59771875,52.4384625,1971.566565
1021,37.575,histo,0.0005,0.021,1147,54.86,2061.3645,37.7373475,53.08645,2003.341811
1022,37.848,histo,0.0005,0.014,1155,54.39,2058.55272,37.87212125,54.8656125,2077.877129
1023,37.967,histo,0.0005,0.014,1162,54.22,2058.57074,37.9951725,55.11965,2094.28061
1024,38.388,histo,0.0005,0.021,1170,51.98,1995.40824,38.36263125,54.9863625,2109.421548
1025,38.32,histo,0.0005,0.02,1177,54.6,2092.272,38.48384375,53.6427125,2064.377766
1026,39.043,histo,0.0005,0.024,1185,55.05,2149.31715,40.58012375,51.5160625,2090.528191
1027,38.79,histo,0.0005,0.021,1192,55.92,2169.1368,38.93841625,54.5567625,2124.353927
1028,38.979,histo,0.0005,0.022,1200,57.06,2224.14174,39.7776775,55.3836,2203.03098
1029,39.533,histo,0.0005,0.02,1207,56.23,2222.94059,39.32889625,55.0296375,2164.254904
1030,39.634,histo,0.0005,0.021,1215,54.1,2144.1994,40.0699225,55.014925,2204.443781
1031,40.339,histo,0.0005,0.02,1222,53.55,2160.15345,39.65489375,55.7994125,2212.719774
1032,40.239,histo,0.0005,0.021,1230,55.73,2242.51947,40.1808325,55.10455,2214.146694
1033,40.232,histo,0.0005,0.02,1237,57.02,2294.02864,40.43410875,54.95815,2222.183814
1034,40.786,histo,0.0005,0.014,1245,58.69,2393.73034,40.72856,54.8063875,2232.185242
1035,40.973,histo,0.0005,0.021,1252,53.19,2179.35387,40.92735,53.76775,2200.571523
1036,41.498,histo,0.0005,0.022,1260,54.23,2250.43654,41.7033575,51.837425,2161.794667
1037,41.507,histo,0.0005,0.021,1267,49.56,2057.08692,41.63741,53.3620375,2221.857034
1038,42.192,histo,0.0005,0.021,1275,52.72,2224.36224,41.99672,53.11855,2230.804871
1039,42.101,histo,0.0005,0.022,1282,56.69,2386.70569,42.0708125,52.7098,2217.544113
1040,42.401,histo,0.0005,0.022,1290,53.79,2280.74979,42.67686625,53.2161,2271.096382
1041,42.734,histo,0.0005,0.014,1297,56.03,2394.38602,42.47300875,54.5187125,2315.573753
1042,42.792,histo,0.0005,0.022,1305,53.9,2306.4888,43.2378525,54.295225,2347.60893
1043,43.479,histo,0.0005,0.014,1312,55.04,2393.08416,43.22490875,54.500725,2355.788865
1044,43.669,histo,0.0005,0.015,1320,55.42,2420.13598,43.66034375,55.027275,2402.509742
1045,44.072,histo,0.0005,0.022,1327,51.63,2275.43736,44.137915,53.6202,2366.68383
1046,44.323,histo,0.0005,0.022,1335,53.32,2363.30236,44.66127,52.3775875,2339.249577
1047,44.972,histo,0.0005,0.021,1342,51.91,2334.49652,44.70523125,53.875525,2408.517804
1048,45.179,histo,0.0005,0.02,1350,54.09,2443.73211,45.07954875,54.0311375,2435.699297
1049,45.319,histo,0.0005,0.022,1357,53.67,2432.27073,45.0557825,53.7267625,2420.701326
1050,45.196,histo,0.0005,0.022,1365,53.97,2439.22812,45.64153125,53.8585,2458.184411
1051,45.996,histo,0.0005,0.021,1372,55.1,2534.3796,45.13063,52.7939125,2382.622531
1052,45.935,histo,0.0005,0.023,1380,52.44,2408.8314,45.5498825,54.3439875,2475.362245
1053,52.799,bfs,0.0015,0.131,510,30.69,1620.40131,52.52820875,31.1788875,1637.771111
1054,51.749,bfs,0.0015,0.124,517,30.91,1599.56159,52.6712325,30.86535,1625.716026
1055,52.7,bfs,0.0015,0.13,525,30.82,1624.214,52.66011,30.8678875,1625.506351
1056,51.585,bfs,0.0015,0.087,532,30.97,1597.58745,52.61034625,30.7664375,1618.63293
1057,52.891,bfs,0.0015,0.131,540,30.91,1634.86081,52.7177575,30.8185125,1624.682868
1058,52.702,bfs,0.0015,0.13,547,30.88,1627.43776,52.6871825,30.9040375,1628.246664
1059,53.116,bfs,0.0015,0.132,555,30.82,1637.03512,52.78810375,30.809775,1626.389599
1060,52.757,bfs,0.0015,0.133,562,30.64,1616.47448,53.44183625,30.8081125,1646.442103
1061,52.538,bfs,0.001,0.087,570,30.94,1625.52572,52.45773,30.201675,1584.311313
1062,52.308,bfs,0.0015,0.13,577,30.96,1619.45568,52.82647625,30.6939375,1621.45256
1063,52.666,bfs,0.001,0.13,585,30.37,1599.46642,53.44598125,29.936325,1599.976265
1064,54.25,bfs,0.0015,0.093,592,29.11,1579.2175,52.14048625,30.2881,1579.236262
1065,52.414,bfs,0.0015,0.091,600,28.91,1515.28874,52.80241625,29.7715125,1572.007795
1066,53.9,bfs,0.001,0.138,607,29.53,1591.667,54.11107125,29.3852875,1590.069386
1067,51.639,bfs,0.001,0.092,615,29.49,1522.83411,53.5962275,29.6008375,1586.493221
1068,54.172,bfs,0.001,0.139,622,29.33,1588.86476,54.718625,28.6259375,1566.371939
1069,55.741,bfs,0.001,0.097,630,28.17,1570.22397,53.2904275,29.0402625,1547.568003
1070,55.344,bfs,0.001,0.146,637,28.45,1574.5368,55.29047375,28.4077,1570.675191
1071,55.34,bfs,0.001,0.145,645,27.99,1548.9666,55.767315,28.1980625,1572.530234
1072,55.559,bfs,0.001,0.147,652,28.17,1565.09703,55.353895,28.0315,1551.652708
1073,52.292,bfs,0.001,0.132,660,27.41,1433.32372,58.3167775,27.4565875,1601.179704
1074,56.737,bfs,0.001,0.153,667,27.04,1534.16848,55.860195,27.4220875,1531.803155
1075,56.942,bfs,0.001,0.154,675,26.92,1532.87864,56.76048625,26.977775,1531.271627
1076,56.813,bfs,0.001,0.105,682,26.9,1528.2697,55.52748375,27.0990875,1504.744141
1077,58.263,bfs,0.0015,0.163,690,25.91,1509.59433,57.4282325,26.3696875,1514.364545
1078,55.997,bfs,0.0015,0.108,697,26.39,1477.76083,55.5887125,26.93685,1497.38481
1079,58.312,bfs,0.0015,0.162,705,25.63,1494.53656,58.17102,26.180175,1522.927484
1080,55.206,bfs,0.001,0.11,712,26.47,1461.30282,57.45315625,25.603975,1471.029176
1081,59.229,bfs,0.001,0.167,720,25.34,1500.86286,58.76882625,25.85685,1519.576725
1082,59.05,bfs,0.0015,0.165,727,25.06,1479.793,59.1280475,25.5772875,1512.33507
1083,59.827,bfs,0.001,0.138,735,25.1,1501.6577,58.5163,25.74455,1506.475811
1084,59.254,bfs,0.001,0.166,742,25.76,1526.38304,59.76494,25.0829,1499.078014
1085,60.568,bfs,0.001,0.173,750,24.56,1487.55008,60.0806,25.2034875,1514.240651
1086,60.46,bfs,0.0015,0.174,757,24.7,1493.362,60.58977375,24.4059,1478.747959
1087,58.818,bfs,0.001,0.116,765,24.45,1438.1001,58.3777625,24.6204375,1437.286053
1088,58.372,bfs,0.001,0.116,772,24.54,1432.44888,58.94599,24.3419625,1434.861078
1089,62.243,bfs,0.0015,0.139,780,23.64,1471.42452,60.13545,24.16475,1453.158115
1090,61.598,bfs,0.001,0.181,787,23.94,1474.65612,61.86320625,24.0685125,1488.955353
1091,61.923,bfs,0.001,0.18,795,23.88,1478.72124,61.798775,24.07165,1487.598482
1092,61.926,bfs,0.001,0.181,802,24.08,1491.17808,61.7462625,23.8334125,1471.624144
1093,62.857,bfs,0.0015,0.188,810,23.17,1456.39669,62.87442625,23.2805375,1463.750438
1094,63.021,bfs,0.0015,0.189,817,23.19,1461.45699,62.98260375,23.106775,1455.324854
1095,63.303,bfs,0.0015,0.189,825,23.1,1462.2993,62.70909875,22.9020375,1436.166131
1096,60.546,bfs,0.001,0.149,832,23.25,1407.6945,62.56563125,22.67425,1418.628764
1097,64.454,bfs,0.0015,0.194,840,22.65,1459.8831,63.63861875,22.559975,1435.685648
1098,65.26,bfs,0.001,0.13,847,22.3,1455.298,60.26625,22.46425,1353.836107
1099,61.258,bfs,0.001,0.133,855,22.31,1366.66598,63.76013875,22.4135625,1429.091855
1100,64.54,bfs,0.0015,0.197,862,22.4,1445.696,65.03008875,22.06035,1434.586518
1101,65.854,bfs,0.0015,0.134,870,21.7,1429.0318,62.22325,22.1702625,1379.505786
1102,65.69,bfs,0.0015,0.203,877,21.82,1433.3558,65.8241725,21.5100375,1415.880419
1103,66.119,bfs,0.001,0.203,885,21.73,1436.76587,66.1768325,21.6133125,1430.300561
1104,66.904,bfs,0.001,0.136,892,21.61,1445.79544,65.0431,21.599125,1404.874047
1105,65.006,bfs,0.001,0.137,900,21.46,1395.02876,66.137645,21.5925625,1428.081233
1106,66.676,bfs,0.0015,0.208,907,21.18,1412.19768,66.4056525,22.177025,1472.679816
1107,63.95,bfs,0.001,0.118,915,21.55,1378.1225,61.87451375,21.5887375,1335.792635
1108,67.738,bfs,0.001,0.174,922,21.68,1468.55984,66.40199,21.4079625,1421.531312
1109,68.23,bfs,0.001,0.21,930,21.34,1456.0282,67.807525,21.2831625,1443.158573
1110,67.885,bfs,0.001,0.211,937,21.15,1435.76775,68.18744625,21.3792375,1457.795608
1111,68.141,bfs,0.001,0.212,945,21.45,1461.62445,68.2675325,21.0557,1437.420684
1112,67.148,bfs,0.001,0.142,952,21.29,1429.58092,67.52059625,21.308925,1438.791321
1113,68.811,bfs,0.001,0.212,960,20.82,1432.64502,67.959045,21.3147125,1448.527506
1114,68.841,bfs,0.001,0.212,967,21.11,1453.23351,67.94319375,21.2684,1445.043022
1115,66.186,bfs,0.001,0.14,975,21.21,1403.80506,67.59659125,21.08635,1425.365382
1116,69.241,bfs,0.001,0.213,982,21.01,1454.75341,69.12556,21.2087,1466.063264
1117,69.35,bfs,0.001,0.213,990,21.4,1484.09,69.3438075,20.9066375,1449.745846
1118,69.601,bfs,0.001,0.215,997,20.55,1430.30055,69.78723125,21.193125,1479.009515
1119,69.136,bfs,0.001,0.141,1005,21.28,1471.21408,67.91346,20.964325,1423.759847
1120,69.726,bfs,0.001,0.213,1012,21,1464.246,69.3931225,21.1413875,1467.066893
1121,70.016,bfs,0.001,0.215,1020,20.98,1468.93568,69.9845625,20.942575,1465.656949
1122,69.061,bfs,0.001,0.145,1027,20.99,1449.59039,68.43448875,20.9888,1436.357797
1123,70.518,bfs,0.001,0.215,1035,20.97,1478.76246,70.10941,20.8527625,1461.974876
1124,70.631,bfs,0.001,0.216,1042,21.09,1489.60779,70.61040125,20.6271375,1456.490456
1125,71.009,bfs,0.001,0.216,1050,20.51,1456.39459,70.20872375,20.8875875,1466.490861
1126,67.479,bfs,0.001,0.146,1057,20.87,1408.28673,69.4453675,20.7289125,1439.526946
1127,71.061,bfs,0.001,0.216,1065,20.85,1481.62185,70.81910375,20.579225,1457.40227
1128,71.11,bfs,0.001,0.215,1072,20.35,1447.0885,71.0493075,20.794525,1477.436601
1129,71.375,bfs,0.001,0.217,1080,20.49,1462.47375,71.3318425,20.5677125,1467.132829
1130,71.307,bfs,0.001,0.215,1087,20.85,1486.75095,71.4797025,20.530825,1467.537263
1131,71.822,bfs,0.001,0.216,1095,20.64,1482.40608,71.609175,20.4439625,1463.975288
1132,71.747,bfs,0.001,0.216,1102,20.27,1454.31169,71.84150875,20.6832125,1485.913192
1133,72.381,bfs,0.001,0.218,1110,20.99,1519.27719,72.12111,20.4795,1477.004272
1134,72.15,bfs,0.001,0.217,1117,20.5,1479.075,72.2382725,20.4618125,1478.125987
1135,72.669,bfs,0.001,0.219,1125,20.56,1494.07464,73.3933425,20.6204125,1513.400997
1136,72.755,bfs,0.001,0.218,1132,20.53,1493.66015,72.6278025,20.7017125,1503.519887
1137,73.874,bfs,0.001,0.108,1140,20.45,1510.7233,66.31876875,20.5337125,1361.770531
1138,70.446,bfs,0.001,0.146,1147,20.86,1469.50356,71.77366625,20.774025,1491.027937
1139,72.687,bfs,0.001,0.215,1155,20.89,1518.43143,72.5724425,20.6283125,1497.047023
1140,73.046,bfs,0.001,0.217,1162,20.45,1493.7907,73.0738925,20.684025,1511.462219
1141,74.169,bfs,0.001,0.145,1170,21.15,1568.67435,71.560805,20.8327875,1490.811044
1142,75.233,bfs,0.001,0.187,1177,20.94,1575.37902,73.4699475,20.767575,1525.792645
1143,75.228,bfs,0.001,0.218,1185,20.72,1558.72416,74.84102625,20.777725,1555.026262
1144,75.25,bfs,0.001,0.219,1192,20.67,1555.4175,75.1253,20.6988875,1555.010133
1145,69.337,bfs,0.001,0.146,1200,20.77,1440.12949,74.494895,20.864525,1554.300599
1146,77.197,bfs,0.001,0.226,1207,20.48,1580.99456,76.37456375,20.51645,1566.934918
1147,76.425,bfs,0.001,0.219,1215,20.76,1586.583,77.18084375,20.6445125,1593.360894
1148,77.504,bfs,0.001,0.219,1222,20.57,1594.25728,76.73921875,20.8082875,1596.811726
1149,77.621,bfs,0.001,0.218,1230,21.12,1639.35552,77.16066625,20.6604875,1594.176981
1150,77.541,bfs,0.001,0.219,1237,20.69,1604.32329,77.48943375,20.88625,1618.463686
1151,78.415,bfs,0.001,0.215,1245,20.66,1620.0539,76.5825925,20.7415375,1588.440714
1152,78.117,bfs,0.001,0.22,1252,20.15,1574.05755,78.83706875,20.799925,1639.805117
1153,79.28,bfs,0.001,0.222,1260,20.67,1638.7176,79.92823,20.869125,1668.032223
1154,79.248,bfs,0.001,0.221,1267,20.49,1623.79152,80.2401375,20.9235,1678.904517
1155,80.244,bfs,0.001,0.22,1275,21.1,1693.1484,78.866365,20.524725,1618.710453
1156,80.208,bfs,0.001,0.219,1282,21.08,1690.78464,78.31627125,20.5895625,1612.497762
1157,76.286,bfs,0.001,0.171,1290,20.47,1561.57442,78.41522375,20.9802125,1645.168058
1158,81.505,bfs,0.001,0.22,1297,20.73,1689.59865,80.241335,20.7115875,1661.925431
1159,81.895,bfs,0.001,0.221,1305,20.51,1679.66645,81.43400625,20.8000625,1693.83242
1160,82.602,bfs,0.001,0.222,1312,20.94,1729.68588,82.44875375,20.665925,1703.879761
1161,82.823,bfs,0.001,0.222,1320,20.74,1717.74902,82.19330625,20.8493,1713.6729
1162,80.777,bfs,0.001,0.146,1327,20.91,1689.04707,77.22645625,20.8092125,1607.021739
1163,84.37,bfs,0.001,0.226,1335,20.35,1716.9295,83.4854725,20.86365,1741.811678
1164,80.89,bfs,0.001,0.148,1342,20.84,1685.7476,81.59878125,20.9687125,1711.021384
1165,85.658,bfs,0.001,0.224,1350,20.71,1773.97718,85.8422725,20.473325,1757.476744
1166,86.613,bfs,0.001,0.222,1357,20.7,1792.8891,85.572835,20.6515875,1767.21489
1167,86.734,bfs,0.001,0.224,1365,20.47,1775.44498,85.8282375,20.625475,1770.248167
1168,87.561,bfs,0.001,0.22,1372,20.29,1776.61269,85.17365375,20.71945,1764.75126
1169,86.261,bfs,0.001,0.148,1380,20.98,1809.75578,81.263595,21.682075,1761.963362
1170,75.132,cutcp,0.307,0.001,510,11.61,872.28252,76.37362875,11.7986375,901.1047602
1171,75.113,cutcp,0.312,0.001,517,11.74,881.82662,76.17291625,11.23185,855.5627694
1172,75.938,cutcp,0.314,0.001,525,11.31,858.85878,76.61054875,11.2504625,861.9041058
1173,76.051,cutcp,0.3125,0.001,532,11.32,860.89732,76.4244825,11.3573875,867.9824622
1174,77.096,cutcp,0.3145,0.001,540,11.12,857.30752,78.14998,11.0754375,865.5452191
1175,78.45,cutcp,0.324,0.001,547,11.1,870.795,77.51055625,10.982575,851.2654973
1176,78.913,cutcp,0.314,0.001,555,10.82,853.83866,78.49543,11.0362125,866.2922458
1177,79.196,cutcp,0.3165,0.001,562,10.86,860.06856,78.9289825,10.660725,841.440177
1178,79.864,cutcp,0.3125,0.001,570,10.58,844.96112,79.72473625,10.631725,847.6114715
1179,80.326,cutcp,0.313,0.001,577,10.59,850.65234,79.29668875,10.48505,831.4297464
